epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,323.959,1.76143,1.90094,1.96606,0.56017,0.47493,0.49587,0.24693,1.77987,1.86888,2.09068,0.000457202,0.000457202,0.000457202
21,339.184,1.74107,1.86795,1.9368,0.58704,0.48651,0.50277,0.24825,1.78996,1.99361,2.11417,0.000452732,0.000452732,0.000452732
22,352.206,1.71603,1.84778,1.92597,0.59693,0.52031,0.54823,0.28666,1.737,1.78608,2.04735,0.000448063,0.000448063,0.000448063
23,367.967,1.70239,1.82937,1.91938,0.57419,0.53294,0.54278,0.27286,1.73793,1.95822,2.0688,0.000443202,0.000443202,0.000443202
24,380.842,1.69644,1.81472,1.90462,0.60778,0.51227,0.55108,0.28638,1.74171,1.7627,2.04601,0.000438152,0.000438152,0.000438152
25,394.103,1.66567,1.76706,1.87184,0.62057,0.51603,0.56725,0.29287,1.7416,1.72699,2.04352,0.00043292,0.00043292,0.00043292
26,411.499,1.67347,1.77042,1.88822,0.63085,0.52459,0.56423,0.29513,1.75291,1.70523,2.04369,0.000427509,0.000427509,0.000427509
27,425.643,1.66721,1.73831,1.87276,0.62034,0.5377,0.57171,0.29466,1.73264,1.74166,2.02487,0.000421925,0.000421925,0.000421925
28,438.156,1.65574,1.72301,1.86457,0.61873,0.51495,0.55393,0.28977,1.7913,1.77305,2.07577,0.000416175,0.000416175,0.000416175
29,452.787,1.65747,1.71458,1.86804,0.6559,0.52377,0.58572,0.31364,1.71452,1.66223,2.02014,0.000410262,0.000410262,0.000410262
30,465.55,1.62341,1.6813,1.8395,0.62854,0.57536,0.60429,0.32036,1.69021,1.59887,1.97772,0.000404194,0.000404194,0.000404194
31,478.391,1.61601,1.6677,1.82422,0.61916,0.55327,0.58284,0.30699,1.70072,1.65144,2.00573,0.000397977,0.000397977,0.000397977
32,492.105,1.61951,1.66015,1.82512,0.65099,0.56465,0.59488,0.3172,1.65176,1.66717,1.95223,0.000391616,0.000391616,0.000391616
33,505.914,1.60443,1.6419,1.82544,0.64936,0.53511,0.58156,0.30607,1.70075,1.80263,2.00783,0.000385117,0.000385117,0.000385117
34,518.652,1.6,1.62099,1.81079,0.64372,0.55659,0.59995,0.32015,1.67405,1.64364,1.98322,0.000378488,0.000378488,0.000378488
35,531.8,1.59713,1.61605,1.80265,0.63735,0.55763,0.58612,0.30416,1.70658,1.64371,2.00584,0.000371734,0.000371734,0.000371734
36,545.097,1.58037,1.59895,1.79691,0.67472,0.53125,0.59644,0.31861,1.66714,1.61301,1.96736,0.000364863,0.000364863,0.000364863
37,557.966,1.57346,1.60067,1.78439,0.63202,0.53543,0.58042,0.31772,1.68621,1.65864,1.98288,0.00035788,0.00035788,0.00035788
38,570.687,1.57708,1.56689,1.78329,0.65376,0.54894,0.60235,0.32141,1.6825,1.58542,1.96848,0.000350794,0.000350794,0.000350794
39,583.837,1.57201,1.59354,1.79097,0.66215,0.54547,0.59663,0.33205,1.64676,1.57779,1.9407,0.000343611,0.000343611,0.000343611
40,597.251,1.55087,1.57152,1.78061,0.63789,0.55751,0.60468,0.32742,1.66133,1.56709,1.95653,0.000336338,0.000336338,0.000336338
41,609.653,1.5404,1.52662,1.76054,0.67939,0.56574,0.63391,0.34305,1.65957,1.52246,1.93148,0.000328982,0.000328982,0.000328982
42,622.658,1.55096,1.54086,1.7688,0.65628,0.55395,0.61279,0.33009,1.64362,1.5416,1.93668,0.00032155,0.00032155,0.00032155
43,635.274,1.54659,1.50083,1.77045,0.69144,0.56145,0.63469,0.3456,1.63496,1.48304,1.92106,0.000314051,0.000314051,0.000314051
44,649.646,1.54566,1.50514,1.76476,0.64724,0.57876,0.61457,0.32801,1.63657,1.54723,1.92495,0.00030649,0.00030649,0.00030649
45,663.042,1.52171,1.49631,1.75826,0.66529,0.59674,0.64025,0.3486,1.61517,1.44813,1.89943,0.000298877,0.000298877,0.000298877
46,675.482,1.51289,1.48437,1.74473,0.66509,0.58157,0.63984,0.35058,1.61603,1.48743,1.92313,0.000291218,0.000291218,0.000291218
47,688.458,1.50331,1.4656,1.72113,0.64883,0.60381,0.63308,0.35205,1.61471,1.48058,1.89812,0.00028352,0.00028352,0.00028352
48,700.839,1.49809,1.44488,1.72781,0.68945,0.56461,0.63653,0.35701,1.59505,1.4594,1.89029,0.000275792,0.000275792,0.000275792
49,713.384,1.49416,1.44978,1.71716,0.65746,0.59853,0.64023,0.3497,1.60657,1.46368,1.88773,0.000268041,0.000268041,0.000268041
50,726.854,1.49466,1.42297,1.72094,0.64908,0.59033,0.63383,0.3439,1.62808,1.45913,1.90222,0.000260274,0.000260274,0.000260274
51,740.933,1.47865,1.43556,1.71066,0.64112,0.60276,0.63727,0.35734,1.61155,1.45997,1.90493,0.0002525,0.0002525,0.0002525
52,753.443,1.48733,1.42663,1.70613,0.65375,0.59627,0.6405,0.35516,1.59493,1.46438,1.87979,0.000244726,0.000244726,0.000244726
53,766.704,1.47569,1.4107,1.69914,0.67806,0.59003,0.64335,0.36064,1.57632,1.49625,1.87458,0.000236959,0.000236959,0.000236959
54,779.349,1.48119,1.41242,1.70007,0.66198,0.61226,0.66501,0.3715,1.57479,1.41694,1.86029,0.000229208,0.000229208,0.000229208
55,792.124,1.46563,1.39545,1.69722,0.65637,0.61046,0.64863,0.36198,1.58097,1.41335,1.86358,0.00022148,0.00022148,0.00022148
56,805.069,1.47414,1.40642,1.69472,0.67289,0.58924,0.65274,0.3653,1.57347,1.40538,1.86293,0.000213782,0.000213782,0.000213782
57,817.427,1.45796,1.38978,1.69206,0.69135,0.59254,0.65489,0.37065,1.56039,1.40137,1.85771,0.000206123,0.000206123,0.000206123
58,829.984,1.45029,1.36692,1.67857,0.67579,0.59279,0.64572,0.36077,1.56969,1.42452,1.85694,0.00019851,0.00019851,0.00019851
59,842.549,1.44539,1.36844,1.66834,0.67459,0.61573,0.65881,0.36985,1.57012,1.39902,1.86273,0.000190949,0.000190949,0.000190949
60,855.462,1.44601,1.35613,1.68444,0.69618,0.59431,0.66088,0.36899,1.58333,1.38953,1.87317,0.00018345,0.00018345,0.00018345
61,869.742,1.40866,1.3272,1.67156,0.70399,0.60065,0.66298,0.36685,1.57764,1.39184,1.86842,0.000176018,0.000176018,0.000176018
62,882.141,1.43358,1.35481,1.67816,0.69879,0.60404,0.66033,0.36875,1.56844,1.38256,1.86185,0.000168662,0.000168662,0.000168662
63,896.041,1.43512,1.3445,1.66741,0.68794,0.61238,0.66919,0.37208,1.57911,1.36157,1.88029,0.000161389,0.000161389,0.000161389
64,908.437,1.44295,1.33275,1.67187,0.6953,0.58097,0.66466,0.3794,1.5602,1.36977,1.86651,0.000154206,0.000154206,0.000154206
65,921.275,1.41618,1.31281,1.64718,0.68066,0.60167,0.66335,0.37821,1.55504,1.38731,1.86388,0.00014712,0.00014712,0.00014712
66,937.339,1.4081,1.29729,1.6435,0.68788,0.59529,0.66472,0.37355,1.57197,1.38801,1.86909,0.000140137,0.000140137,0.000140137
67,949.679,1.4129,1.28806,1.64566,0.6985,0.60578,0.66388,0.37525,1.57572,1.3822,1.86881,0.000133266,0.000133266,0.000133266
68,962.041,1.41202,1.29435,1.64609,0.71075,0.59777,0.66897,0.38201,1.56447,1.35678,1.84938,0.000126512,0.000126512,0.000126512
69,974.341,1.39013,1.27587,1.64027,0.66848,0.61059,0.6602,0.37064,1.57999,1.38352,1.85916,0.000119883,0.000119883,0.000119883
70,989.493,1.38355,1.28317,1.63581,0.70746,0.60626,0.67953,0.38492,1.5516,1.33874,1.8474,0.000113384,0.000113384,0.000113384
71,1002.57,1.38674,1.27995,1.63348,0.68536,0.6066,0.67019,0.37637,1.55459,1.34016,1.84972,0.000107023,0.000107023,0.000107023
72,1014.87,1.39429,1.26818,1.63289,0.67255,0.61916,0.66402,0.37549,1.55533,1.3691,1.85769,0.000100806,0.000100806,0.000100806
73,1029.74,1.38862,1.26226,1.62339,0.69678,0.6145,0.6699,0.38207,1.55086,1.34491,1.84177,9.47376e-05,9.47376e-05,9.47376e-05
74,1042.14,1.37706,1.26549,1.61903,0.67757,0.60968,0.66573,0.38126,1.5628,1.34914,1.8583,8.88253e-05,8.88253e-05,8.88253e-05
75,1054.44,1.37801,1.26229,1.61964,0.67392,0.60906,0.66788,0.38186,1.56371,1.34986,1.84588,8.30746e-05,8.30746e-05,8.30746e-05
76,1067.94,1.37427,1.26037,1.62011,0.68654,0.61242,0.66964,0.37984,1.55235,1.3325,1.85292,7.74911e-05,7.74911e-05,7.74911e-05
77,1080.23,1.36207,1.25032,1.6171,0.68872,0.61132,0.67229,0.38241,1.55279,1.34406,1.84369,7.20803e-05,7.20803e-05,7.20803e-05
78,1092.64,1.3803,1.24951,1.62367,0.72346,0.618,0.68132,0.38872,1.56142,1.31483,1.85622,6.68475e-05,6.68475e-05,6.68475e-05
79,1104.84,1.37175,1.24147,1.61484,0.72688,0.60999,0.68128,0.38659,1.55669,1.3146,1.84836,6.1798e-05,6.1798e-05,6.1798e-05
80,1117.17,1.37669,1.2348,1.6099,0.69132,0.61901,0.68011,0.39015,1.54694,1.31226,1.83457,5.69366e-05,5.69366e-05,5.69366e-05
81,1129.45,1.38088,1.23817,1.60795,0.72778,0.60302,0.68171,0.39074,1.55133,1.32689,1.84778,5.22683e-05,5.22683e-05,5.22683e-05
82,1143.63,1.36934,1.23773,1.61002,0.70866,0.60958,0.67672,0.38827,1.54425,1.31891,1.83811,4.77976e-05,4.77976e-05,4.77976e-05
83,1156.84,1.34783,1.2169,1.60061,0.70728,0.60785,0.6795,0.38825,1.54715,1.32211,1.84137,4.35288e-05,4.35288e-05,4.35288e-05
84,1169.15,1.34886,1.21892,1.59653,0.71,0.61705,0.67899,0.38837,1.5516,1.31899,1.85227,3.94663e-05,3.94663e-05,3.94663e-05
85,1181.74,1.35154,1.22868,1.60301,0.71535,0.59745,0.67556,0.39145,1.53871,1.31618,1.83296,3.56141e-05,3.56141e-05,3.56141e-05
86,1194.64,1.35031,1.21911,1.60095,0.70285,0.6136,0.6749,0.38612,1.55135,1.32658,1.84567,3.19759e-05,3.19759e-05,3.19759e-05
87,1206.83,1.35287,1.22698,1.60105,0.68752,0.61439,0.6744,0.38416,1.54577,1.34346,1.83938,2.85553e-05,2.85553e-05,2.85553e-05
88,1220.34,1.35122,1.21178,1.60251,0.71272,0.61268,0.68015,0.39053,1.54692,1.32599,1.83993,2.53557e-05,2.53557e-05,2.53557e-05
89,1232.58,1.35653,1.20922,1.59716,0.73183,0.59131,0.67418,0.38766,1.54962,1.32462,1.83977,2.23803e-05,2.23803e-05,2.23803e-05
90,1244.84,1.34549,1.20623,1.59686,0.71396,0.60123,0.68091,0.39262,1.5468,1.31805,1.84157,1.9632e-05,1.9632e-05,1.9632e-05
91,1260.14,1.33198,1.171,1.61333,0.70195,0.60139,0.67138,0.38467,1.58012,1.35173,1.8635,1.71135e-05,1.71135e-05,1.71135e-05
92,1273.38,1.32364,1.11379,1.61099,0.6879,0.61439,0.67176,0.3862,1.55775,1.32425,1.85732,1.48273e-05,1.48273e-05,1.48273e-05
93,1286.03,1.31862,1.09314,1.59514,0.71073,0.59889,0.67418,0.3902,1.55215,1.32169,1.84919,1.27757e-05,1.27757e-05,1.27757e-05
94,1298.67,1.29814,1.08078,1.57509,0.67375,0.63112,0.67234,0.3882,1.55218,1.31868,1.85034,1.09606e-05,1.09606e-05,1.09606e-05
95,1310.88,1.2987,1.07985,1.5869,0.68477,0.61812,0.67368,0.38847,1.55044,1.32108,1.84574,9.38391e-06,9.38391e-06,9.38391e-06
96,1322.94,1.29143,1.06964,1.58283,0.69017,0.62399,0.67637,0.38995,1.54422,1.3167,1.83957,8.04714e-06,8.04714e-06,8.04714e-06
97,1335.24,1.29567,1.07815,1.58202,0.70021,0.61861,0.67685,0.39023,1.54655,1.31149,1.8425,6.95161e-06,6.95161e-06,6.95161e-06
98,1349.97,1.29705,1.07389,1.58192,0.69087,0.62432,0.67988,0.39199,1.5439,1.31269,1.83942,6.09841e-06,6.09841e-06,6.09841e-06
99,1363.58,1.28801,1.0625,1.5651,0.68622,0.62493,0.67345,0.38905,1.54613,1.31645,1.84515,5.48838e-06,5.48838e-06,5.48838e-06
100,1376.03,1.28547,1.06473,1.56289,0.7006,0.61983,0.67572,0.38991,1.54333,1.31265,1.84148,5.12213e-06,5.12213e-06,5.12213e-06
