epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.1228,3.02829,3.08228,3.42263,0,0,0,0,3.22856,5.18555,3.4337,0.0672877,0.000164384,0.000164384
2,79.4912,2.25221,2.24007,2.75476,0.31222,0.31671,0.24968,0.09191,2.25083,2.81295,2.86598,0.0341209,0.000330969,0.000330969
3,114.29,1.98112,2.04778,2.42404,0.22973,0.23336,0.16655,0.0681,2.27056,5.33212,2.89293,0.000953852,0.000497231,0.000497231
4,148.7,1.88605,1.97371,2.27426,0.42167,0.39846,0.3403,0.1482,2.05115,3.2385,2.64916,0.000498902,0.000498902,0.000498902
5,183.163,1.79663,1.89646,2.19007,0.41796,0.40181,0.37606,0.15857,1.9614,2.60436,2.48643,0.000498048,0.000498048,0.000498048
6,218.044,1.74146,1.83943,2.11543,0.53386,0.49625,0.47335,0.23552,1.76156,1.98876,2.29979,0.000496953,0.000496953,0.000496953
7,253.187,1.71446,1.7711,2.07288,0.57488,0.48838,0.5165,0.25307,1.77355,1.99316,2.34912,0.000495616,0.000495616,0.000495616
8,292.409,1.68057,1.70578,2.05824,0.59517,0.52984,0.53402,0.26725,1.75591,1.9233,2.30372,0.000494039,0.000494039,0.000494039
9,327.891,1.64707,1.67939,2.01745,0.58833,0.51168,0.51923,0.27408,1.70562,1.91699,2.22679,0.000492224,0.000492224,0.000492224
10,363.131,1.60734,1.60773,1.98892,0.65149,0.57998,0.61273,0.32537,1.65882,1.61082,2.17551,0.000490173,0.000490173,0.000490173
11,398.655,1.60187,1.60472,1.96579,0.61046,0.52316,0.54404,0.28137,1.71033,1.86177,2.21661,0.000487886,0.000487886,0.000487886
12,434.241,1.59231,1.58435,1.9461,0.63659,0.57227,0.6027,0.32724,1.60341,1.67574,2.11797,0.000485368,0.000485368,0.000485368
13,470.108,1.56801,1.52296,1.93077,0.6519,0.56648,0.60435,0.32931,1.5642,1.91582,2.09493,0.00048262,0.00048262,0.00048262
14,505.323,1.53385,1.49174,1.88988,0.66808,0.58536,0.6252,0.34103,1.60387,1.57788,2.10374,0.000479644,0.000479644,0.000479644
15,540.817,1.51157,1.46793,1.87432,0.62471,0.57835,0.60752,0.33541,1.65589,1.59142,2.18461,0.000476445,0.000476445,0.000476445
16,576.029,1.50065,1.44183,1.87423,0.66339,0.61297,0.63057,0.33463,1.63831,1.47315,2.15428,0.000473024,0.000473024,0.000473024
17,611.022,1.48305,1.44007,1.86018,0.65283,0.59833,0.63972,0.35361,1.54752,1.75038,2.05381,0.000469386,0.000469386,0.000469386
18,645.723,1.49814,1.42193,1.8524,0.62327,0.54875,0.57719,0.32187,1.6429,1.76302,2.11671,0.000465534,0.000465534,0.000465534
19,680.594,1.46701,1.37804,1.83468,0.62386,0.60022,0.6058,0.33298,1.61952,1.51959,2.11451,0.000461471,0.000461471,0.000461471
20,720.045,1.45754,1.36924,1.838,0.64083,0.58206,0.61361,0.3433,1.61487,1.5703,2.12673,0.000457202,0.000457202,0.000457202
21,755.326,1.44821,1.33268,1.8137,0.69267,0.60018,0.65687,0.36441,1.58363,1.43874,2.06311,0.000452732,0.000452732,0.000452732
22,790.476,1.43106,1.32065,1.80881,0.66501,0.6248,0.6527,0.35828,1.56426,1.40713,2.04009,0.000448063,0.000448063,0.000448063
23,825.681,1.41178,1.31289,1.79869,0.71171,0.60246,0.66151,0.37777,1.54764,1.43368,2.02566,0.000443202,0.000443202,0.000443202
24,860.751,1.40048,1.27587,1.77502,0.70058,0.63052,0.68201,0.39138,1.54814,1.34419,2.03291,0.000438152,0.000438152,0.000438152
25,895.856,1.40818,1.2722,1.78237,0.71739,0.61303,0.68563,0.38492,1.56228,1.32637,2.05535,0.00043292,0.00043292,0.00043292
26,930.841,1.39833,1.2493,1.77563,0.71562,0.62467,0.67846,0.39005,1.54698,1.33588,2.05052,0.000427509,0.000427509,0.000427509
27,965.819,1.36126,1.20493,1.75978,0.73789,0.62066,0.68464,0.40083,1.52235,1.32378,2.00447,0.000421925,0.000421925,0.000421925
28,1002.69,1.37,1.2062,1.74062,0.73804,0.63365,0.69264,0.4021,1.53187,1.30338,2.03168,0.000416175,0.000416175,0.000416175
29,1037.68,1.35425,1.19397,1.73529,0.72741,0.59908,0.6687,0.38694,1.5328,1.3152,2.03387,0.000410262,0.000410262,0.000410262
30,1074.64,1.35217,1.16372,1.73446,0.69444,0.61826,0.66034,0.37787,1.55454,1.37369,2.06382,0.000404194,0.000404194,0.000404194
31,1109.46,1.34351,1.14562,1.72438,0.70914,0.63648,0.68866,0.40289,1.53703,1.30977,2.022,0.000397977,0.000397977,0.000397977
32,1144.59,1.32673,1.13235,1.71941,0.72576,0.62778,0.68339,0.38507,1.551,1.31224,2.06703,0.000391616,0.000391616,0.000391616
33,1182.74,1.30871,1.12547,1.69782,0.73186,0.60854,0.67498,0.38444,1.57324,1.36643,2.07191,0.000385117,0.000385117,0.000385117
34,1217.66,1.31072,1.11354,1.69642,0.70476,0.64945,0.69572,0.39649,1.54374,1.28264,2.05375,0.000378488,0.000378488,0.000378488
35,1253.06,1.28887,1.08126,1.67791,0.72807,0.63372,0.7024,0.40873,1.53604,1.24685,2.02725,0.000371734,0.000371734,0.000371734
36,1288.54,1.28447,1.07406,1.68206,0.72165,0.631,0.68485,0.39198,1.5463,1.2933,2.03983,0.000364863,0.000364863,0.000364863
37,1325.19,1.25742,1.05477,1.662,0.72523,0.63398,0.68968,0.40017,1.54426,1.25988,2.03532,0.00035788,0.00035788,0.00035788
38,1360.82,1.24749,1.03701,1.64727,0.71281,0.61608,0.66855,0.38843,1.537,1.27463,2.05546,0.000350794,0.000350794,0.000350794
39,1395.96,1.25189,1.03064,1.64211,0.72784,0.66477,0.70689,0.41521,1.53093,1.20823,2.03813,0.000343611,0.000343611,0.000343611
40,1431.24,1.22935,1.01061,1.63178,0.70373,0.64424,0.68436,0.39198,1.58043,1.24604,2.10253,0.000336338,0.000336338,0.000336338
41,1466.47,1.22689,0.99654,1.61409,0.71705,0.63045,0.68286,0.39563,1.55567,1.27842,2.07168,0.000328982,0.000328982,0.000328982
42,1501.96,1.2128,0.98661,1.62008,0.71039,0.66578,0.71199,0.41794,1.51928,1.16236,2.04323,0.00032155,0.00032155,0.00032155
