epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1465.7,1.21902,0.98864,1.60904,0.72931,0.64692,0.69824,0.40793,1.53695,1.21781,2.03877,0.00032155,0.00032155,0.00032155
43,1499.85,1.20701,0.97997,1.6,0.71483,0.65885,0.70286,0.41297,1.54224,1.19365,2.04214,0.000314051,0.000314051,0.000314051
44,1534.09,1.20265,0.95063,1.59774,0.69079,0.65595,0.688,0.39251,1.57396,1.25222,2.07199,0.00030649,0.00030649,0.00030649
45,1568.25,1.18184,0.9419,1.57017,0.73407,0.65359,0.71103,0.42188,1.53933,1.18319,2.05056,0.000298877,0.000298877,0.000298877
46,1602.5,1.18183,0.93632,1.57767,0.75921,0.62441,0.68207,0.39583,1.5627,1.23147,2.07961,0.000291218,0.000291218,0.000291218
47,1638.15,1.15743,0.92165,1.55839,0.72765,0.6637,0.70768,0.41315,1.53759,1.19179,2.04102,0.00028352,0.00028352,0.00028352
48,1672.92,1.1543,0.91467,1.56024,0.7154,0.64023,0.6892,0.40048,1.55731,1.21212,2.07422,0.000275792,0.000275792,0.000275792
49,1707.32,1.14812,0.88659,1.54749,0.71893,0.65552,0.68561,0.39171,1.60286,1.17687,2.14758,0.000268041,0.000268041,0.000268041
50,1742.6,1.14353,0.88651,1.54584,0.71821,0.66248,0.69732,0.40605,1.54175,1.18467,2.05822,0.000260274,0.000260274,0.000260274
51,1777.42,1.13207,0.89122,1.54776,0.72118,0.64733,0.70219,0.40823,1.56606,1.18275,2.05825,0.0002525,0.0002525,0.0002525
52,1814.29,1.13188,0.89164,1.53401,0.72034,0.64741,0.68896,0.39863,1.57228,1.20619,2.10032,0.000244726,0.000244726,0.000244726
53,1849.03,1.09231,0.83796,1.50949,0.74908,0.65567,0.70855,0.40978,1.55646,1.15204,2.11973,0.000236959,0.000236959,0.000236959
54,1885.83,1.08367,0.83549,1.50363,0.73137,0.65345,0.70667,0.41691,1.55039,1.17299,2.08226,0.000229208,0.000229208,0.000229208
55,1922.87,1.08156,0.81954,1.49425,0.69988,0.65617,0.69453,0.40086,1.56132,1.18827,2.09153,0.00022148,0.00022148,0.00022148
56,1959.16,1.0601,0.81703,1.48592,0.75931,0.63855,0.71033,0.41304,1.55703,1.1755,2.08872,0.000213782,0.000213782,0.000213782
57,1993.82,1.06246,0.80428,1.49154,0.71411,0.66998,0.71155,0.41153,1.56545,1.16205,2.10836,0.000206123,0.000206123,0.000206123
58,2028.48,1.05086,0.79336,1.45984,0.70494,0.66846,0.69791,0.41447,1.55812,1.17874,2.07919,0.00019851,0.00019851,0.00019851
59,2063.08,1.03098,0.77885,1.45412,0.70092,0.67695,0.70293,0.41347,1.56218,1.17301,2.12067,0.000190949,0.000190949,0.000190949
60,2097.59,1.03719,0.76778,1.46869,0.71392,0.67547,0.71122,0.41409,1.563,1.17231,2.1265,0.00018345,0.00018345,0.00018345
61,2133.99,1.03008,0.77863,1.4699,0.7024,0.65825,0.69368,0.40961,1.58142,1.20735,2.1286,0.000176018,0.000176018,0.000176018
62,2168.53,1.00742,0.75304,1.43691,0.72117,0.6614,0.69607,0.40646,1.57614,1.15725,2.15174,0.000168662,0.000168662,0.000168662
63,2203.19,0.99927,0.74096,1.43216,0.73509,0.64453,0.69694,0.41205,1.56939,1.19191,2.15433,0.000161389,0.000161389,0.000161389
64,2237.84,0.99353,0.73052,1.42086,0.70234,0.67721,0.69781,0.41208,1.56156,1.1869,2.15727,0.000154206,0.000154206,0.000154206
65,2272.35,0.96723,0.71974,1.41111,0.7339,0.66301,0.69781,0.40834,1.54635,1.16693,2.11835,0.00014712,0.00014712,0.00014712
66,2306.86,0.97775,0.7127,1.41967,0.73155,0.67149,0.7017,0.40967,1.57054,1.1566,2.15558,0.000140137,0.000140137,0.000140137
67,2341.33,0.96364,0.71355,1.39573,0.72568,0.66699,0.70478,0.42015,1.56082,1.18244,2.12455,0.000133266,0.000133266,0.000133266
68,2375.85,0.9651,0.7099,1.40191,0.73835,0.66982,0.70614,0.42021,1.56861,1.15238,2.1645,0.000126512,0.000126512,0.000126512
69,2410.48,0.93407,0.6975,1.39221,0.72477,0.66296,0.70383,0.42248,1.57181,1.18102,2.1725,0.000119883,0.000119883,0.000119883
70,2445.32,0.93873,0.68945,1.38421,0.69963,0.68018,0.6966,0.41641,1.5767,1.17697,2.19372,0.000113384,0.000113384,0.000113384
