epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.7799,6.88813,2.71711,7.59456,0.29052,0.23016,0.15539,0.07176,8.41413,8.16039,10.2922,0.0672877,0.000164384,0.000164384
2,77.7421,6.8102,2.25092,7.48575,0.23857,0.29814,0.19769,0.09271,7.5085,5.43404,9.16698,0.0341209,0.000330969,0.000330969
3,112.424,6.72984,2.14366,7.35908,0.29801,0.35175,0.23318,0.09024,8.24111,3.33038,10.3694,0.000953852,0.000497231,0.000497231
4,146.536,6.72255,2.12408,7.36078,0.28462,0.27277,0.20472,0.08824,7.9872,4.15779,9.44401,0.000498902,0.000498902,0.000498902
5,180.693,6.60802,2.08836,7.25432,0.44417,0.41572,0.37864,0.18112,7.17916,2.59668,8.55334,0.000498048,0.000498048,0.000498048
6,217.04,6.48435,1.99661,7.10736,0.49969,0.46872,0.44856,0.22285,6.96418,2.23121,8.19392,0.000496953,0.000496953,0.000496953
7,250.987,6.4021,1.96207,6.99997,0.41745,0.39378,0.31054,0.1517,7.33758,2.53784,8.47141,0.000495616,0.000495616,0.000495616
8,284.923,6.27493,1.88031,6.93128,0.44535,0.44372,0.40985,0.20714,6.81589,2.28017,7.93145,0.000494039,0.000494039,0.000494039
9,319.063,6.17844,1.82504,6.82983,0.59041,0.48859,0.50967,0.2706,6.59363,2.42059,7.71132,0.000492224,0.000492224,0.000492224
10,352.659,6.10864,1.77559,6.87916,0.51686,0.47589,0.45876,0.24738,6.69744,1.93484,7.88112,0.000490173,0.000490173,0.000490173
11,386.246,6.05288,1.75947,6.73647,0.5214,0.50346,0.48569,0.2603,6.73654,1.96624,7.79579,0.000487886,0.000487886,0.000487886
12,421.478,6.00034,1.71799,6.69958,0.56793,0.50494,0.51083,0.27576,6.65736,1.76904,7.76666,0.000485368,0.000485368,0.000485368
13,455.02,6.01655,1.67504,6.71454,0.60074,0.50637,0.52398,0.28527,6.47227,1.77665,7.6549,0.00048262,0.00048262,0.00048262
14,488.718,5.93365,1.6541,6.62795,0.57445,0.53877,0.54433,0.29661,6.29801,2.02681,7.3265,0.000479644,0.000479644,0.000479644
15,522.07,5.80629,1.62123,6.5519,0.58751,0.47893,0.51488,0.28408,6.58103,1.80686,7.81961,0.000476445,0.000476445,0.000476445
16,557.293,5.71866,1.61425,6.54152,0.61833,0.48971,0.52823,0.29746,6.38865,1.72747,7.49998,0.000473024,0.000473024,0.000473024
17,590.782,5.7801,1.595,6.54521,0.62191,0.56807,0.57956,0.31995,6.28981,1.58685,7.4034,0.000469386,0.000469386,0.000469386
18,625.205,5.77165,1.58968,6.51566,0.55754,0.46076,0.4713,0.25836,6.65352,2.04855,7.81699,0.000465534,0.000465534,0.000465534
19,658.658,5.68002,1.55753,6.52095,0.55554,0.5284,0.52102,0.28894,6.26671,1.76129,7.35656,0.000461471,0.000461471,0.000461471
20,691.959,5.61723,1.53737,6.4645,0.61777,0.53599,0.57251,0.32242,6.12717,1.57578,7.24441,0.000457202,0.000457202,0.000457202
21,725.494,5.63358,1.5103,6.42377,0.62371,0.56364,0.58863,0.31997,6.31704,1.60622,7.42478,0.000452732,0.000452732,0.000452732
22,759.521,5.61255,1.48895,6.45551,0.63728,0.5767,0.61391,0.34703,5.99225,1.59217,7.14453,0.000448063,0.000448063,0.000448063
23,796.517,5.47552,1.48358,6.33635,0.66519,0.55678,0.61718,0.35662,5.99654,1.46471,7.12502,0.000443202,0.000443202,0.000443202
24,834.296,5.47365,1.45289,6.30747,0.60965,0.57316,0.59432,0.33772,6.2249,1.56987,7.37302,0.000438152,0.000438152,0.000438152
25,867.839,5.46427,1.45274,6.33483,0.64588,0.56745,0.61112,0.34598,6.10227,1.68383,7.28432,0.00043292,0.00043292,0.00043292
26,901.421,5.44211,1.43362,6.29275,0.62952,0.59943,0.62449,0.35278,6.07143,1.46607,7.1267,0.000427509,0.000427509,0.000427509
27,934.624,5.34717,1.38895,6.23991,0.60681,0.61528,0.62709,0.36879,5.93638,1.4478,7.026,0.000421925,0.000421925,0.000421925
28,969.631,5.38102,1.38434,6.20675,0.69162,0.54956,0.61918,0.35701,6.00202,1.47603,7.08027,0.000416175,0.000416175,0.000416175
29,1002.9,5.32871,1.36143,6.18816,0.63008,0.59926,0.62757,0.36598,5.92959,1.39388,7.0328,0.000410262,0.000410262,0.000410262
30,1036.52,5.29516,1.36969,6.15237,0.64804,0.59339,0.63419,0.36104,5.97519,1.46641,7.06296,0.000404194,0.000404194,0.000404194
31,1070.03,5.2258,1.33705,6.10943,0.64327,0.58564,0.62272,0.37125,5.86128,1.37939,6.9423,0.000397977,0.000397977,0.000397977
