epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2029.46,1.21209,1.04233,1.80697,0.6993,0.66134,0.69611,0.41163,1.53863,1.25279,2.24126,0.00032155,0.00032155,0.00032155
43,2080.24,1.2039,1.03634,1.78883,0.71191,0.6499,0.70333,0.4168,1.54631,1.26447,2.26394,0.000314051,0.000314051,0.000314051
44,2127.44,1.18868,1.00667,1.78119,0.70504,0.64419,0.67371,0.39233,1.53432,1.34079,2.26091,0.00030649,0.00030649,0.00030649
45,2174.72,1.16987,0.994,1.75895,0.71848,0.65727,0.70556,0.42056,1.53316,1.24957,2.24045,0.000298877,0.000298877,0.000298877
46,2222.08,1.17066,0.99417,1.7684,0.6934,0.69247,0.69642,0.40709,1.51311,1.20103,2.24136,0.000291218,0.000291218,0.000291218
47,2271.64,1.15502,0.97147,1.75571,0.71693,0.66656,0.70215,0.40339,1.55611,1.23565,2.28511,0.00028352,0.00028352,0.00028352
48,2318.79,1.15242,0.96658,1.75011,0.73424,0.66391,0.71151,0.4129,1.54747,1.23895,2.30209,0.000275792,0.000275792,0.000275792
49,2370.53,1.13382,0.93259,1.73166,0.70996,0.65842,0.69821,0.41003,1.54516,1.24147,2.28504,0.000268041,0.000268041,0.000268041
50,2417.69,1.12879,0.93288,1.7224,0.69859,0.66664,0.69371,0.40946,1.54489,1.23635,2.27394,0.000260274,0.000260274,0.000260274
51,2464.85,1.11139,0.924,1.72189,0.73573,0.65189,0.69498,0.39911,1.56429,1.21182,2.29629,0.0002525,0.0002525,0.0002525
52,2512.11,1.11236,0.91436,1.70984,0.70571,0.6581,0.69426,0.40078,1.55354,1.27255,2.32915,0.000244726,0.000244726,0.000244726
53,2559.21,1.08101,0.87903,1.68597,0.71157,0.66904,0.69678,0.405,1.54558,1.21184,2.32443,0.000236959,0.000236959,0.000236959
54,2606.26,1.0894,0.87876,1.69499,0.71649,0.66645,0.70476,0.41255,1.54465,1.20292,2.31437,0.000229208,0.000229208,0.000229208
55,2653.85,1.07418,0.86107,1.67819,0.69151,0.68294,0.70772,0.41055,1.56622,1.2027,2.31345,0.00022148,0.00022148,0.00022148
56,2702.8,1.04336,0.85368,1.65368,0.75186,0.64574,0.71177,0.41488,1.53489,1.16798,2.28117,0.000213782,0.000213782,0.000213782
57,2749.89,1.0465,0.85258,1.65885,0.71955,0.66365,0.70777,0.42317,1.53585,1.18427,2.30085,0.000206123,0.000206123,0.000206123
58,2798.27,1.03084,0.83074,1.62792,0.70165,0.67383,0.69774,0.41292,1.54617,1.19651,2.31547,0.00019851,0.00019851,0.00019851
59,2845.24,1.02047,0.80385,1.62078,0.71169,0.66847,0.70281,0.40998,1.57928,1.19948,2.34543,0.000190949,0.000190949,0.000190949
60,2894.47,1.0186,0.79866,1.62677,0.73039,0.65516,0.70377,0.40691,1.55435,1.19781,2.36116,0.00018345,0.00018345,0.00018345
61,2942.02,1.01855,0.81308,1.63859,0.7451,0.64637,0.70044,0.41647,1.54912,1.18216,2.33003,0.000176018,0.000176018,0.000176018
62,2990.56,0.99451,0.78486,1.61034,0.7097,0.6889,0.70851,0.41323,1.55026,1.18424,2.36662,0.000168662,0.000168662,0.000168662
63,3037.48,0.986,0.77735,1.59689,0.72311,0.65312,0.6969,0.40275,1.55429,1.22388,2.36307,0.000161389,0.000161389,0.000161389
64,3084.61,0.97447,0.76204,1.5823,0.70669,0.66654,0.6903,0.40364,1.54358,1.21317,2.36287,0.000154206,0.000154206,0.000154206
65,3131.76,0.9558,0.75629,1.57125,0.73009,0.66382,0.69731,0.41258,1.55142,1.18587,2.3558,0.00014712,0.00014712,0.00014712
66,3178.84,0.96185,0.743,1.5779,0.76242,0.65267,0.70333,0.41033,1.57005,1.21564,2.41403,0.000140137,0.000140137,0.000140137
67,3226.27,0.94161,0.72851,1.54859,0.74107,0.64389,0.69636,0.40785,1.55998,1.21328,2.38507,0.000133266,0.000133266,0.000133266
68,3274.45,0.94479,0.74014,1.55571,0.71703,0.6715,0.69505,0.40844,1.56977,1.2352,2.41851,0.000126512,0.000126512,0.000126512
69,3322.5,0.92548,0.72466,1.54024,0.73084,0.66567,0.70257,0.41504,1.57945,1.19654,2.41512,0.000119883,0.000119883,0.000119883
70,3369.84,0.91243,0.71522,1.52698,0.71726,0.67034,0.70483,0.41595,1.58957,1.21792,2.42611,0.000113384,0.000113384,0.000113384
71,3419.61,0.89979,0.70235,1.51874,0.74992,0.65346,0.6991,0.40964,1.58835,1.2175,2.44041,0.000107023,0.000107023,0.000107023
72,3467.16,0.89608,0.6948,1.51187,0.73472,0.6734,0.69486,0.40259,1.57695,1.20321,2.43939,0.000100806,0.000100806,0.000100806
73,3515.15,0.88283,0.69227,1.49514,0.71825,0.68061,0.7061,0.41488,1.57786,1.20954,2.44035,9.47376e-05,9.47376e-05,9.47376e-05
74,3565.53,0.89726,0.69524,1.51626,0.73908,0.67115,0.70701,0.41735,1.58614,1.21148,2.46069,8.88253e-05,8.88253e-05,8.88253e-05
75,3612.9,0.87619,0.66688,1.48824,0.71621,0.69005,0.70281,0.41107,1.58608,1.20445,2.46098,8.30746e-05,8.30746e-05,8.30746e-05
76,3659.95,0.86882,0.66918,1.47867,0.72077,0.68031,0.70137,0.41532,1.58714,1.21463,2.4689,7.74911e-05,7.74911e-05,7.74911e-05
77,3708.13,0.85772,0.65599,1.47446,0.72389,0.68705,0.70536,0.41919,1.5968,1.20423,2.49623,7.20803e-05,7.20803e-05,7.20803e-05
78,3755.52,0.85179,0.65096,1.4689,0.74086,0.66225,0.70474,0.41607,1.5926,1.19946,2.48538,6.68475e-05,6.68475e-05,6.68475e-05
79,3802.78,0.84706,0.65522,1.46647,0.74842,0.65387,0.69761,0.41222,1.59894,1.2268,2.49189,6.1798e-05,6.1798e-05,6.1798e-05
80,3849.9,0.82318,0.63471,1.44608,0.71666,0.69081,0.69841,0.41356,1.59697,1.21577,2.51896,5.69366e-05,5.69366e-05,5.69366e-05
81,3897.22,0.83658,0.64695,1.453,0.74976,0.6642,0.69947,0.41298,1.60067,1.19986,2.51722,5.22683e-05,5.22683e-05,5.22683e-05
82,3947.02,0.83303,0.64154,1.45806,0.7422,0.66253,0.70131,0.41563,1.61473,1.21933,2.54341,4.77976e-05,4.77976e-05,4.77976e-05
