epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2187.1,5.04349,1.33581,7.20042,0.70485,0.62568,0.68603,0.40537,5.91478,1.34443,8.45989,0.00032155,0.00032155,0.00032155
43,2237.85,4.94823,1.3073,7.06696,0.72008,0.60656,0.67591,0.39587,5.98535,1.35419,8.4547,0.000314051,0.000314051,0.000314051
44,2288.79,4.99898,1.30668,7.143,0.6903,0.62471,0.66815,0.38706,5.89886,1.36994,8.46877,0.00030649,0.00030649,0.00030649
45,2342.36,4.90806,1.2848,7.03058,0.70296,0.61739,0.67415,0.39307,5.92924,1.3756,8.47176,0.000298877,0.000298877,0.000298877
46,2394.88,4.90699,1.27629,7.06686,0.67743,0.6206,0.67642,0.38626,6.06818,1.36559,8.63436,0.000291218,0.000291218,0.000291218
47,2445.51,4.8337,1.25588,6.99289,0.70105,0.61553,0.66969,0.38474,6.02289,1.38439,8.60548,0.00028352,0.00028352,0.00028352
48,2496.28,4.80851,1.24944,6.96313,0.68239,0.60783,0.66379,0.38431,6.05089,1.43019,8.68318,0.000275792,0.000275792,0.000275792
49,2548.67,4.7178,1.22046,6.87178,0.68746,0.61845,0.66385,0.38553,6.0064,1.36858,8.5685,0.000268041,0.000268041,0.000268041
50,2599.29,4.72259,1.2289,6.84447,0.71752,0.61977,0.68558,0.40649,5.96021,1.29326,8.41621,0.000260274,0.000260274,0.000260274
51,2649.68,4.68664,1.22057,6.84839,0.7286,0.61297,0.68681,0.40101,5.99253,1.27685,8.54352,0.0002525,0.0002525,0.0002525
52,2700.48,4.68583,1.23029,6.82198,0.67992,0.65211,0.67233,0.38021,6.08055,1.35274,8.85149,0.000244726,0.000244726,0.000244726
53,2750.96,4.54063,1.16369,6.71005,0.65586,0.6578,0.68878,0.39987,5.93967,1.27389,8.56767,0.000236959,0.000236959,0.000236959
54,2802.62,4.48117,1.15882,6.66593,0.70591,0.64793,0.69577,0.4083,5.90608,1.29296,8.53087,0.000229208,0.000229208,0.000229208
55,2853.23,4.46829,1.13996,6.62303,0.68832,0.62998,0.68968,0.39998,5.99258,1.27667,8.66966,0.00022148,0.00022148,0.00022148
56,2903.69,4.42498,1.14278,6.624,0.71783,0.62523,0.69607,0.4124,5.90008,1.2643,8.55244,0.000213782,0.000213782,0.000213782
57,2954.45,4.38142,1.12945,6.60529,0.70745,0.63376,0.68317,0.40213,5.92387,1.31383,8.67907,0.000206123,0.000206123,0.000206123
58,3005.44,4.34826,1.09906,6.50212,0.68165,0.64776,0.69052,0.41115,5.97049,1.26783,8.69089,0.00019851,0.00019851,0.00019851
59,3057.94,4.28282,1.08252,6.48594,0.71022,0.61227,0.67359,0.3937,6.02613,1.34908,8.85227,0.000190949,0.000190949,0.000190949
60,3108.54,4.28367,1.08732,6.47131,0.70581,0.64579,0.69011,0.40398,5.99705,1.2588,8.82828,0.00018345,0.00018345,0.00018345
61,3159.34,4.26313,1.08468,6.50608,0.68069,0.64583,0.69811,0.41579,5.96309,1.26652,8.66447,0.000176018,0.000176018,0.000176018
62,3209.93,4.18897,1.06771,6.40735,0.68978,0.63858,0.67956,0.40179,5.94523,1.34561,8.87383,0.000168662,0.000168662,0.000168662
63,3261.58,4.15056,1.04252,6.35718,0.69746,0.65553,0.69427,0.4116,5.97168,1.25658,8.79885,0.000161389,0.000161389,0.000161389
64,3312.5,4.09124,1.03278,6.30935,0.69317,0.6491,0.68737,0.40403,6.00376,1.24866,8.94155,0.000154206,0.000154206,0.000154206
65,3362.77,4.02175,1.02199,6.29776,0.71075,0.6477,0.69037,0.41014,6.03846,1.23743,8.90342,0.00014712,0.00014712,0.00014712
66,3413.47,4.0376,1.01406,6.29314,0.71172,0.65374,0.69831,0.4129,5.96076,1.22063,8.76323,0.000140137,0.000140137,0.000140137
67,3466.03,3.9795,1.01091,6.20637,0.70091,0.65688,0.69428,0.41437,5.94189,1.23785,8.89976,0.000133266,0.000133266,0.000133266
68,3516.24,3.9785,1.0169,6.23574,0.69838,0.65282,0.69618,0.41212,5.99048,1.25732,8.90321,0.000126512,0.000126512,0.000126512
69,3566.73,3.88506,0.99355,6.1684,0.69663,0.63747,0.69658,0.41662,6.00131,1.25998,9.03456,0.000119883,0.000119883,0.000119883
70,3616.99,3.88758,0.98213,6.13147,0.68214,0.6892,0.70063,0.41275,6.01337,1.20235,8.92586,0.000113384,0.000113384,0.000113384
71,3667.46,3.81731,0.9735,6.08898,0.73406,0.64035,0.70077,0.41377,6.0617,1.2163,9.0729,0.000107023,0.000107023,0.000107023
72,3719.62,3.82018,0.96988,6.08758,0.70292,0.654,0.69568,0.41294,6.04483,1.23811,9.11727,0.000100806,0.000100806,0.000100806
73,3770.39,3.75479,0.95164,6.00032,0.67116,0.68663,0.69456,0.41139,6.04324,1.21368,9.09824,9.47376e-05,9.47376e-05,9.47376e-05
74,3820.91,3.82384,0.96355,6.10053,0.72401,0.64157,0.69363,0.40747,6.00103,1.2314,9.06847,8.88253e-05,8.88253e-05,8.88253e-05
75,3871.66,3.72788,0.92798,5.964,0.70244,0.66792,0.70131,0.41793,6.04015,1.19215,9.11266,8.30746e-05,8.30746e-05,8.30746e-05
76,3922.86,3.67979,0.92773,5.9292,0.70845,0.66641,0.7052,0.4194,5.9896,1.21465,9.12854,7.74911e-05,7.74911e-05,7.74911e-05
77,3973.61,3.65838,0.90609,5.93709,0.71699,0.65863,0.70587,0.41876,6.04234,1.21695,9.24288,7.20803e-05,7.20803e-05,7.20803e-05
78,4024.24,3.62678,0.91016,5.90667,0.67696,0.68012,0.69683,0.41317,6.06699,1.22037,9.26981,6.68475e-05,6.68475e-05,6.68475e-05
