epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,623.95,1.54597,1.558,1.79846,0.66478,0.53822,0.59447,0.31981,1.66127,1.58125,1.99163,0.00032155,0.00032155,0.00032155
43,636.588,1.54515,1.5208,1.80772,0.63599,0.58479,0.61723,0.33895,1.64527,1.53083,1.96629,0.000314051,0.000314051,0.000314051
44,649.046,1.5482,1.52328,1.79705,0.62357,0.60567,0.62593,0.33843,1.6396,1.53046,1.96426,0.00030649,0.00030649,0.00030649
45,663.87,1.53535,1.51048,1.80016,0.64091,0.58716,0.62397,0.34055,1.63756,1.49927,1.96172,0.000298877,0.000298877,0.000298877
46,678.193,1.52337,1.49843,1.78366,0.66614,0.56806,0.62062,0.34024,1.64134,1.54131,1.97442,0.000291218,0.000291218,0.000291218
47,691.403,1.51584,1.48772,1.76523,0.64882,0.58448,0.62635,0.35098,1.61387,1.52425,1.93435,0.00028352,0.00028352,0.00028352
48,705.288,1.50669,1.46542,1.75984,0.66434,0.58763,0.64107,0.35422,1.61248,1.48527,1.95263,0.000275792,0.000275792,0.000275792
49,717.59,1.49723,1.47091,1.75642,0.68809,0.58376,0.63951,0.3541,1.62392,1.47429,1.9371,0.000268041,0.000268041,0.000268041
50,730.991,1.49904,1.43979,1.75688,0.6787,0.58234,0.63865,0.34864,1.63486,1.45981,1.96956,0.000260274,0.000260274,0.000260274
51,746.291,1.48173,1.45415,1.7446,0.64975,0.60196,0.64289,0.35638,1.63936,1.45822,1.96597,0.0002525,0.0002525,0.0002525
52,758.7,1.48875,1.446,1.74171,0.69674,0.55052,0.63081,0.34756,1.63355,1.51954,1.9356,0.000244726,0.000244726,0.000244726
53,771.799,1.47942,1.43151,1.73154,0.66106,0.59674,0.64826,0.36034,1.59132,1.46081,1.92178,0.000236959,0.000236959,0.000236959
54,789.534,1.49229,1.43484,1.73924,0.65345,0.60187,0.63989,0.35443,1.62705,1.46594,1.9438,0.000229208,0.000229208,0.000229208
55,802.745,1.47265,1.42756,1.73593,0.67198,0.58592,0.63895,0.35202,1.59513,1.44626,1.91957,0.00022148,0.00022148,0.00022148
56,815.53,1.47571,1.41711,1.73038,0.68292,0.60385,0.65052,0.36283,1.61005,1.4284,1.94516,0.000213782,0.000213782,0.000213782
57,830.931,1.46676,1.41221,1.7264,0.6798,0.60481,0.65442,0.36472,1.59384,1.43255,1.92592,0.000206123,0.000206123,0.000206123
58,845.495,1.45414,1.38202,1.70872,0.69778,0.59231,0.65581,0.36738,1.58355,1.42322,1.90672,0.00019851,0.00019851,0.00019851
59,858.339,1.4453,1.3952,1.69805,0.6914,0.60009,0.65422,0.36765,1.57907,1.44102,1.90242,0.000190949,0.000190949,0.000190949
60,872.625,1.45525,1.38242,1.71747,0.67462,0.61127,0.66402,0.37374,1.60473,1.38578,1.93164,0.00018345,0.00018345,0.00018345
61,885.298,1.41269,1.35127,1.70022,0.71434,0.59535,0.66188,0.36777,1.5952,1.41528,1.92544,0.000176018,0.000176018,0.000176018
62,897.595,1.44604,1.37871,1.71486,0.69357,0.60174,0.65268,0.36483,1.58045,1.39257,1.90356,0.000168662,0.000168662,0.000168662
63,911.776,1.43977,1.35875,1.69561,0.70054,0.60642,0.66645,0.37261,1.57591,1.38045,1.90382,0.000161389,0.000161389,0.000161389
64,924.08,1.44696,1.35379,1.70273,0.69973,0.60702,0.66689,0.37663,1.59264,1.40381,1.91125,0.000154206,0.000154206,0.000154206
65,936.84,1.41974,1.32818,1.67782,0.6903,0.61672,0.66911,0.37929,1.56094,1.37225,1.89069,0.00014712,0.00014712,0.00014712
