epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,614.182,1.55992,1.54906,1.80615,0.66194,0.55095,0.60044,0.32545,1.67204,1.57096,2.00274,0.00032155,0.00032155,0.00032155
43,628.097,1.54665,1.51362,1.80572,0.68676,0.56977,0.63057,0.33917,1.66682,1.53749,1.97464,0.000314051,0.000314051,0.000314051
44,641.172,1.55028,1.51062,1.79592,0.63809,0.56241,0.59868,0.32471,1.65236,1.57754,1.98001,0.00030649,0.00030649,0.00030649
45,654.747,1.52903,1.51003,1.79443,0.67115,0.56561,0.63016,0.34756,1.63617,1.53915,1.95936,0.000298877,0.000298877,0.000298877
46,669.173,1.53095,1.49142,1.78588,0.65644,0.59207,0.64259,0.35604,1.62806,1.48781,1.94606,0.000291218,0.000291218,0.000291218
47,682.057,1.51364,1.46935,1.75879,0.66022,0.58733,0.63994,0.36067,1.60739,1.52062,1.9077,0.00028352,0.00028352,0.00028352
48,695.258,1.49726,1.46486,1.7537,0.68405,0.56478,0.6286,0.35308,1.57441,1.49318,1.91561,0.000275792,0.000275792,0.000275792
49,711.454,1.49855,1.46598,1.75311,0.65024,0.5853,0.62408,0.34417,1.62968,1.51657,1.93185,0.000268041,0.000268041,0.000268041
50,724.259,1.50215,1.43854,1.75954,0.62129,0.58891,0.60655,0.33162,1.65309,1.56397,1.96819,0.000260274,0.000260274,0.000260274
51,737.067,1.48221,1.44607,1.74,0.66271,0.60296,0.64644,0.35414,1.61873,1.46906,1.95661,0.0002525,0.0002525,0.0002525
52,754.084,1.49124,1.44455,1.73942,0.69003,0.59949,0.65034,0.3593,1.59239,1.43783,1.91552,0.000244726,0.000244726,0.000244726
53,766.46,1.47904,1.42561,1.72941,0.65999,0.58548,0.64722,0.35716,1.62108,1.48516,1.92916,0.000236959,0.000236959,0.000236959
54,779.051,1.49152,1.41894,1.73843,0.67549,0.60217,0.64606,0.36037,1.59855,1.44946,1.9176,0.000229208,0.000229208,0.000229208
55,792.991,1.46397,1.41447,1.72641,0.65097,0.58817,0.63251,0.3484,1.60869,1.49871,1.93026,0.00022148,0.00022148,0.00022148
56,805.604,1.48418,1.42383,1.73318,0.68978,0.5746,0.64003,0.36162,1.58425,1.47595,1.91027,0.000213782,0.000213782,0.000213782
57,819.479,1.46283,1.40756,1.72101,0.66325,0.59699,0.65347,0.37388,1.59499,1.4385,1.92363,0.000206123,0.000206123,0.000206123
58,833.684,1.45361,1.38098,1.71652,0.66531,0.60481,0.65134,0.3632,1.60587,1.41329,1.93095,0.00019851,0.00019851,0.00019851
59,846.145,1.45483,1.38134,1.70344,0.67456,0.60692,0.65624,0.37201,1.59892,1.40526,1.91967,0.000190949,0.000190949,0.000190949
60,858.653,1.4552,1.37617,1.71969,0.67134,0.62126,0.6664,0.37064,1.61537,1.38725,1.94634,0.00018345,0.00018345,0.00018345
61,875.588,1.41012,1.34625,1.6971,0.68865,0.60594,0.66629,0.37578,1.58312,1.41533,1.90933,0.000176018,0.000176018,0.000176018
62,888.346,1.44182,1.36726,1.71123,0.67582,0.6139,0.66297,0.37403,1.57695,1.41074,1.90959,0.000168662,0.000168662,0.000168662
63,900.827,1.44117,1.35215,1.69722,0.70948,0.58577,0.66326,0.37684,1.56737,1.38901,1.90095,0.000161389,0.000161389,0.000161389
64,915.037,1.44591,1.345,1.69978,0.68634,0.60842,0.67541,0.38726,1.58494,1.36858,1.91237,0.000154206,0.000154206,0.000154206
65,927.585,1.41787,1.32359,1.676,0.7036,0.62035,0.67042,0.38152,1.58126,1.39889,1.91012,0.00014712,0.00014712,0.00014712
66,941.785,1.4161,1.30718,1.67467,0.67533,0.61947,0.66447,0.37505,1.57078,1.38955,1.90519,0.000140137,0.000140137,0.000140137
67,956.444,1.4131,1.29299,1.67854,0.69695,0.62865,0.68176,0.38834,1.55882,1.36858,1.88186,0.000133266,0.000133266,0.000133266
68,968.927,1.41922,1.30683,1.67944,0.69427,0.6243,0.6803,0.38799,1.57248,1.36776,1.89582,0.000126512,0.000126512,0.000126512
69,984.043,1.40954,1.30305,1.68251,0.70278,0.6117,0.6732,0.382,1.57873,1.36024,1.902,0.000119883,0.000119883,0.000119883
70,998.376,1.40198,1.29439,1.67491,0.69928,0.6032,0.67007,0.38379,1.56169,1.38025,1.89942,0.000113384,0.000113384,0.000113384
71,1010.62,1.39251,1.29228,1.66703,0.70024,0.61204,0.67482,0.38503,1.56526,1.35801,1.89825,0.000107023,0.000107023,0.000107023
72,1022.87,1.39995,1.28666,1.66705,0.67713,0.63544,0.67664,0.38965,1.56521,1.33149,1.89311,0.000100806,0.000100806,0.000100806
73,1035.45,1.39208,1.28207,1.65672,0.72553,0.62173,0.68449,0.39221,1.54844,1.35133,1.88127,9.47376e-05,9.47376e-05,9.47376e-05
74,1049.55,1.37677,1.2739,1.64701,0.69389,0.61927,0.67492,0.38938,1.55522,1.34352,1.87929,8.88253e-05,8.88253e-05,8.88253e-05
75,1061.62,1.38984,1.27022,1.65842,0.70485,0.61228,0.67402,0.38826,1.55946,1.34965,1.89242,8.30746e-05,8.30746e-05,8.30746e-05
76,1074.13,1.38352,1.2708,1.65389,0.70346,0.63066,0.68458,0.39067,1.56173,1.34654,1.88794,7.74911e-05,7.74911e-05,7.74911e-05
77,1086.34,1.37398,1.27172,1.65583,0.68599,0.6281,0.68081,0.39063,1.56387,1.35073,1.88162,7.20803e-05,7.20803e-05,7.20803e-05
78,1098.83,1.38862,1.26387,1.65647,0.70061,0.61941,0.68034,0.3907,1.56548,1.32352,1.89373,6.68475e-05,6.68475e-05,6.68475e-05
79,1111.88,1.37387,1.25455,1.64855,0.71054,0.62367,0.68488,0.39581,1.55966,1.32285,1.8869,6.1798e-05,6.1798e-05,6.1798e-05
80,1124.45,1.38332,1.24797,1.64395,0.71154,0.6347,0.6946,0.3958,1.56011,1.31209,1.88632,5.69366e-05,5.69366e-05,5.69366e-05
81,1138.25,1.38936,1.25882,1.63833,0.69308,0.64098,0.69055,0.39298,1.55635,1.31175,1.8858,5.22683e-05,5.22683e-05,5.22683e-05
82,1152.28,1.38395,1.25868,1.64841,0.7158,0.63892,0.69284,0.39595,1.55822,1.30354,1.88872,4.77976e-05,4.77976e-05,4.77976e-05
83,1164.58,1.34709,1.23595,1.62745,0.69833,0.64519,0.69467,0.39736,1.5614,1.31021,1.88468,4.35288e-05,4.35288e-05,4.35288e-05
84,1176.79,1.36023,1.23668,1.63442,0.70787,0.62478,0.69091,0.39662,1.55931,1.30693,1.89381,3.94663e-05,3.94663e-05,3.94663e-05
85,1189.08,1.35537,1.2342,1.63722,0.71226,0.6305,0.6896,0.39827,1.54713,1.31348,1.88181,3.56141e-05,3.56141e-05,3.56141e-05
86,1204.76,1.36202,1.2399,1.63574,0.71437,0.62025,0.68812,0.39372,1.56095,1.32106,1.88624,3.19759e-05,3.19759e-05,3.19759e-05
87,1217.35,1.36247,1.23848,1.63136,0.70189,0.62548,0.69075,0.39627,1.55382,1.30643,1.88144,2.85553e-05,2.85553e-05,2.85553e-05
88,1229.53,1.35412,1.23309,1.62898,0.69706,0.62978,0.6889,0.39874,1.55323,1.3098,1.88222,2.53557e-05,2.53557e-05,2.53557e-05
89,1247.03,1.36375,1.23467,1.63376,0.71229,0.63017,0.68985,0.40151,1.55474,1.30346,1.88049,2.23803e-05,2.23803e-05,2.23803e-05
90,1259.14,1.34525,1.22578,1.62646,0.73942,0.6108,0.69424,0.4016,1.55038,1.30092,1.87566,1.9632e-05,1.9632e-05,1.9632e-05
91,1275.77,1.3428,1.19593,1.6538,0.70636,0.62549,0.68704,0.39055,1.59852,1.3392,1.91557,1.71135e-05,1.71135e-05,1.71135e-05
92,1288.75,1.32254,1.13793,1.64106,0.75129,0.60077,0.68273,0.39331,1.55884,1.30684,1.89539,1.48273e-05,1.48273e-05,1.48273e-05
93,1301.13,1.31798,1.1042,1.62574,0.72999,0.61407,0.68831,0.39711,1.54973,1.30372,1.88944,1.27757e-05,1.27757e-05,1.27757e-05
94,1313.17,1.29836,1.10219,1.60658,0.73534,0.61349,0.68639,0.39571,1.55568,1.29961,1.89667,1.09606e-05,1.09606e-05,1.09606e-05
95,1327.54,1.30247,1.09313,1.61862,0.72098,0.62672,0.6872,0.3966,1.55594,1.30229,1.89734,9.38391e-06,9.38391e-06,9.38391e-06
96,1339.74,1.29197,1.08868,1.61603,0.72243,0.62752,0.68845,0.39775,1.55275,1.30225,1.895,8.04714e-06,8.04714e-06,8.04714e-06
97,1351.74,1.30532,1.09492,1.62463,0.72893,0.62333,0.69209,0.39898,1.55123,1.29573,1.89229,6.95161e-06,6.95161e-06,6.95161e-06
98,1364.43,1.30284,1.09874,1.61941,0.71961,0.63046,0.6924,0.40023,1.54847,1.2941,1.88713,6.09841e-06,6.09841e-06,6.09841e-06
99,1378.75,1.30036,1.07384,1.60436,0.72831,0.62324,0.69218,0.39966,1.54937,1.2973,1.89233,5.48838e-06,5.48838e-06,5.48838e-06
100,1391.14,1.29411,1.07845,1.60158,0.73211,0.62051,0.68999,0.3993,1.55137,1.29738,1.89123,5.12213e-06,5.12213e-06,5.12213e-06
