epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1067.71,5.24609,1.33087,6.10563,0.64433,0.58686,0.61854,0.36718,5.95609,1.41702,7.01223,0.000397977,0.000397977,0.000397977
32,1101,5.20802,1.30772,6.08414,0.69229,0.61234,0.66496,0.38782,5.89517,1.36337,6.97587,0.000391616,0.000391616,0.000391616
33,1134.63,5.18664,1.31658,6.03167,0.66201,0.63633,0.65944,0.38606,5.78263,1.37039,6.95439,0.000385117,0.000385117,0.000385117
34,1168.01,5.12202,1.30308,6.02753,0.68368,0.60148,0.65755,0.38337,5.91909,1.33892,6.98913,0.000378488,0.000378488,0.000378488
35,1203.14,5.10101,1.28065,5.99274,0.69025,0.62146,0.67046,0.3864,5.96041,1.30478,7.01533,0.000371734,0.000371734,0.000371734
36,1236.78,5.07359,1.27854,5.97912,0.66974,0.62895,0.66545,0.3905,5.92592,1.37682,7.02562,0.000364863,0.000364863,0.000364863
37,1272.34,5.07558,1.2621,5.97666,0.69348,0.62996,0.67792,0.3935,5.95641,1.29129,7.08583,0.00035788,0.00035788,0.00035788
38,1305.55,5.00149,1.25494,5.92621,0.66227,0.60855,0.65996,0.38124,5.93324,1.33225,7.09131,0.000350794,0.000350794,0.000350794
39,1338.71,4.95815,1.22506,5.88378,0.71379,0.62449,0.6775,0.40127,5.75676,1.27915,6.88164,0.000343611,0.000343611,0.000343611
40,1371.98,4.90417,1.21515,5.84502,0.67399,0.61009,0.64714,0.38302,6.00242,1.36412,7.06146,0.000336338,0.000336338,0.000336338
41,1405.29,4.87378,1.21623,5.79866,0.69563,0.64829,0.69744,0.40229,5.93963,1.24884,7.08557,0.000328982,0.000328982,0.000328982
42,1439.15,4.79304,1.17993,5.78418,0.69916,0.63794,0.68083,0.39687,5.8534,1.25793,7.04641,0.00032155,0.00032155,0.00032155
43,1472.91,4.77055,1.17864,5.78894,0.66136,0.61558,0.65787,0.37907,6.02437,1.3012,7.11698,0.000314051,0.000314051,0.000314051
44,1506.26,4.75358,1.15691,5.75049,0.68211,0.6565,0.67703,0.39798,5.83851,1.29069,6.94333,0.00030649,0.00030649,0.00030649
45,1539.67,4.67675,1.13984,5.67309,0.70613,0.64316,0.69338,0.40978,5.90722,1.22133,7.04722,0.000298877,0.000298877,0.000298877
46,1573.67,4.7431,1.13919,5.75635,0.68203,0.63816,0.6773,0.39957,5.88476,1.35342,7.02723,0.000291218,0.000291218,0.000291218
47,1606.99,4.66211,1.12147,5.67605,0.69065,0.63821,0.68959,0.40688,5.84471,1.25248,7.03973,0.00028352,0.00028352,0.00028352
48,1642.92,4.64161,1.1159,5.68531,0.65632,0.65155,0.68462,0.4048,5.90838,1.23091,7.14392,0.000275792,0.000275792,0.000275792
49,1676.41,4.55011,1.08999,5.62366,0.70669,0.63326,0.68615,0.40489,5.87761,1.21859,7.08407,0.000268041,0.000268041,0.000268041
50,1709.85,4.55171,1.09794,5.59975,0.70967,0.63286,0.68627,0.40712,5.86309,1.253,7.05471,0.000260274,0.000260274,0.000260274
51,1744.03,4.52305,1.09246,5.62462,0.69911,0.61283,0.67435,0.39615,5.94467,1.24058,7.11601,0.0002525,0.0002525,0.0002525
52,1779.56,4.50786,1.10294,5.55393,0.6908,0.64718,0.68953,0.40769,5.96208,1.19926,7.20906,0.000244726,0.000244726,0.000244726
53,1813.53,4.37197,1.04782,5.48242,0.71567,0.62925,0.69466,0.41157,5.90965,1.20793,7.19443,0.000236959,0.000236959,0.000236959
54,1849.66,4.35843,1.03877,5.44916,0.67977,0.65019,0.69179,0.41403,5.84425,1.17278,7.03785,0.000229208,0.000229208,0.000229208
55,1883.51,4.34231,1.01891,5.42641,0.71593,0.64303,0.70488,0.41387,5.91662,1.18684,7.10099,0.00022148,0.00022148,0.00022148
56,1916.91,4.22831,1.02146,5.41783,0.73031,0.63955,0.70787,0.41569,5.94287,1.17326,7.14484,0.000213782,0.000213782,0.000213782
57,1950.28,4.2158,1.00337,5.39068,0.71625,0.63724,0.70042,0.40941,5.98116,1.20766,7.21688,0.000206123,0.000206123,0.000206123
58,1984.78,4.2189,0.98696,5.31794,0.72992,0.63963,0.70011,0.41785,5.92342,1.17873,7.14509,0.00019851,0.00019851,0.00019851
59,2018.11,4.15229,0.95583,5.31536,0.74481,0.63769,0.70683,0.42062,6.01263,1.12778,7.25854,0.000190949,0.000190949,0.000190949
60,2053.96,4.12345,0.95587,5.31175,0.73172,0.65026,0.70425,0.41312,5.99646,1.18637,7.30043,0.00018345,0.00018345,0.00018345
61,2087.41,4.14169,0.98663,5.40617,0.68876,0.65255,0.69332,0.40928,5.99555,1.19571,7.36229,0.000176018,0.000176018,0.000176018
62,2121.24,4.03384,0.95302,5.25034,0.70064,0.64288,0.69928,0.41305,5.99661,1.1857,7.28397,0.000168662,0.000168662,0.000168662
63,2155.02,4.01876,0.93786,5.22554,0.72768,0.63979,0.70102,0.41758,5.88597,1.16747,7.21088,0.000161389,0.000161389,0.000161389
64,2190.55,3.99706,0.93096,5.21204,0.74763,0.62742,0.70594,0.4175,5.94894,1.17049,7.29597,0.000154206,0.000154206,0.000154206
65,2224.45,3.92423,0.92413,5.18192,0.72406,0.6482,0.70727,0.41904,6.02039,1.15866,7.23463,0.00014712,0.00014712,0.00014712
66,2259.92,3.95517,0.90934,5.19574,0.73807,0.61849,0.69782,0.41622,5.92305,1.17442,7.19599,0.000140137,0.000140137,0.000140137
67,2293.28,3.86068,0.89351,5.12427,0.71827,0.6418,0.69854,0.41662,5.96162,1.16783,7.31792,0.000133266,0.000133266,0.000133266
68,2327.38,3.86288,0.90604,5.12794,0.70925,0.65672,0.70229,0.42121,5.93724,1.16062,7.2839,0.000126512,0.000126512,0.000126512
69,2361.12,3.73542,0.88398,5.10914,0.73253,0.64304,0.70738,0.42269,5.89372,1.16969,7.27255,0.000119883,0.000119883,0.000119883
70,2396.18,3.73879,0.87405,5.05171,0.72921,0.65118,0.70723,0.42593,5.9229,1.14462,7.29314,0.000113384,0.000113384,0.000113384
71,2429.57,3.6963,0.86004,5.03921,0.73198,0.64061,0.70178,0.41959,5.9889,1.16903,7.36342,0.000107023,0.000107023,0.000107023
72,2465.6,3.70911,0.85822,5.02188,0.73879,0.63389,0.70657,0.42374,5.94268,1.16509,7.31494,0.000100806,0.000100806,0.000100806
73,2498.93,3.66411,0.85034,4.97503,0.70212,0.66092,0.70814,0.42296,6.00687,1.13912,7.46859,9.47376e-05,9.47376e-05,9.47376e-05
74,2532.22,3.70928,0.854,5.03126,0.71156,0.66481,0.71537,0.42338,5.97497,1.14079,7.39602,8.88253e-05,8.88253e-05,8.88253e-05
75,2567.7,3.60612,0.82233,4.93194,0.72154,0.66431,0.7182,0.4208,6.01832,1.1358,7.40842,8.30746e-05,8.30746e-05,8.30746e-05
76,2602.5,3.55709,0.82512,4.90307,0.73931,0.65337,0.71345,0.42288,5.99842,1.14235,7.45919,7.74911e-05,7.74911e-05,7.74911e-05
77,2638.21,3.54842,0.80501,4.92212,0.7084,0.67778,0.71541,0.42266,6.04809,1.12601,7.52922,7.20803e-05,7.20803e-05,7.20803e-05
78,2672.59,3.521,0.8048,4.90731,0.71819,0.66543,0.71036,0.41796,6.06667,1.13354,7.56252,6.68475e-05,6.68475e-05,6.68475e-05
79,2706.19,3.47487,0.81326,4.88165,0.71797,0.67058,0.71439,0.42039,6.08141,1.13675,7.60237,6.1798e-05,6.1798e-05,6.1798e-05
80,2739.59,3.40714,0.78315,4.85759,0.71365,0.66835,0.71497,0.41897,6.09551,1.13369,7.72321,5.69366e-05,5.69366e-05,5.69366e-05
81,2772.93,3.48355,0.81179,4.87139,0.71793,0.65895,0.71268,0.42111,6.05177,1.12961,7.55057,5.22683e-05,5.22683e-05,5.22683e-05
82,2807.96,3.44561,0.80001,4.87039,0.6869,0.68026,0.70629,0.41646,6.05037,1.14154,7.60218,4.77976e-05,4.77976e-05,4.77976e-05
83,2842.02,3.32405,0.76251,4.77971,0.70427,0.66701,0.70582,0.4182,6.08139,1.14849,7.62375,4.35288e-05,4.35288e-05,4.35288e-05
84,2877.55,3.3625,0.7612,4.79101,0.69787,0.67079,0.70669,0.41678,6.09553,1.14025,7.64703,3.94663e-05,3.94663e-05,3.94663e-05
85,2911.03,3.34964,0.77115,4.78965,0.74993,0.63578,0.70949,0.41757,6.09143,1.13797,7.62691,3.56141e-05,3.56141e-05,3.56141e-05
86,2944.84,3.34914,0.76897,4.80825,0.73257,0.65456,0.7121,0.41664,6.0942,1.14411,7.68558,3.19759e-05,3.19759e-05,3.19759e-05
87,2978.32,3.31243,0.76632,4.76649,0.73931,0.65063,0.7113,0.41985,6.08757,1.12805,7.64898,2.85553e-05,2.85553e-05,2.85553e-05
88,3012.93,3.2698,0.75377,4.74779,0.7262,0.65796,0.7101,0.4212,6.09744,1.14758,7.71854,2.53557e-05,2.53557e-05,2.53557e-05
89,3046.24,3.25186,0.74607,4.71436,0.7364,0.66066,0.71203,0.42206,6.08991,1.12587,7.69432,2.23803e-05,2.23803e-05,2.23803e-05
90,3079.72,3.29379,0.74637,4.78541,0.71939,0.66545,0.71021,0.4204,6.12381,1.13167,7.74312,1.9632e-05,1.9632e-05,1.9632e-05
91,3115.15,3.22217,0.71985,4.71557,0.73273,0.64833,0.70011,0.40871,6.17175,1.12695,7.91516,1.71135e-05,1.71135e-05,1.71135e-05
92,3148.45,3.09514,0.67032,4.62396,0.71623,0.65544,0.70296,0.4155,6.12054,1.13055,7.84217,1.48273e-05,1.48273e-05,1.48273e-05
93,3181.54,3.05617,0.66116,4.60541,0.71636,0.65722,0.70406,0.41525,6.13992,1.13726,7.85483,1.27757e-05,1.27757e-05,1.27757e-05
94,3214.76,3.01492,0.65022,4.58236,0.70315,0.67127,0.70568,0.41617,6.12735,1.14023,7.86349,1.09606e-05,1.09606e-05,1.09606e-05
95,3249,2.97732,0.64069,4.56865,0.68948,0.67985,0.70557,0.41809,6.12797,1.14605,7.86191,9.38391e-06,9.38391e-06,9.38391e-06
