epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2168.89,5.07376,1.34741,7.18176,0.71363,0.60843,0.67222,0.38959,5.94943,1.38423,8.45771,0.00032155,0.00032155,0.00032155
43,2221.82,5.05053,1.33188,7.12124,0.66341,0.60763,0.64015,0.36779,6.02432,1.48141,8.52639,0.000314051,0.000314051,0.000314051
44,2272.15,5.02291,1.30682,7.11683,0.69811,0.63451,0.67653,0.38167,6.00849,1.36016,8.5259,0.00030649,0.00030649,0.00030649
45,2322.37,4.91873,1.28187,6.9995,0.70782,0.60889,0.67176,0.38971,6.08218,1.42057,8.6467,0.000298877,0.000298877,0.000298877
46,2372.95,4.95172,1.29294,7.09567,0.70818,0.63532,0.67583,0.39468,5.91149,1.37242,8.46706,0.000291218,0.000291218,0.000291218
47,2423.85,4.85632,1.27244,6.9713,0.67847,0.65852,0.68833,0.39546,6.05706,1.36744,8.60728,0.00028352,0.00028352,0.00028352
48,2474.33,4.85338,1.25245,6.96111,0.6835,0.64013,0.67614,0.39606,6.06447,1.39174,8.67183,0.000275792,0.000275792,0.000275792
49,2524.79,4.77016,1.21234,6.87904,0.68146,0.63983,0.67357,0.3937,6.08249,1.34818,8.68815,0.000268041,0.000268041,0.000268041
50,2574.96,4.76081,1.23943,6.86329,0.69888,0.62439,0.67976,0.39502,6.0469,1.39946,8.60147,0.000260274,0.000260274,0.000260274
51,2625.2,4.74073,1.24634,6.88635,0.71436,0.64247,0.68634,0.40254,6.00761,1.29929,8.5559,0.0002525,0.0002525,0.0002525
52,2678.97,4.75734,1.2459,6.85939,0.68772,0.64534,0.67308,0.38394,6.14169,1.34996,8.78556,0.000244726,0.000244726,0.000244726
53,2729.82,4.5754,1.17599,6.7172,0.72775,0.63522,0.68724,0.38947,6.04197,1.35984,8.65214,0.000236959,0.000236959,0.000236959
54,2780.09,4.52996,1.16848,6.68431,0.70689,0.64083,0.68522,0.39728,6.0058,1.29726,8.68735,0.000229208,0.000229208,0.000229208
55,2830.33,4.52348,1.15296,6.64211,0.70099,0.63517,0.68699,0.39928,6.08503,1.29464,8.68716,0.00022148,0.00022148,0.00022148
56,2882.82,4.44557,1.14217,6.60003,0.69059,0.66289,0.69998,0.41169,5.95803,1.31103,8.61488,0.000213782,0.000213782,0.000213782
57,2933.26,4.46387,1.1271,6.6241,0.68465,0.66784,0.68583,0.39127,6.01658,1.34392,8.74883,0.000206123,0.000206123,0.000206123
