epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1484.28,1.22033,0.98076,1.61578,0.70587,0.67758,0.70531,0.41104,1.53362,1.20651,2.0272,0.00032155,0.00032155,0.00032155
43,1518.51,1.2135,0.97238,1.60127,0.72485,0.64545,0.69249,0.40556,1.55601,1.21408,2.05017,0.000314051,0.000314051,0.000314051
44,1552.73,1.20977,0.95678,1.6012,0.7129,0.64946,0.69747,0.39928,1.57018,1.22986,2.08109,0.00030649,0.00030649,0.00030649
45,1587.18,1.17912,0.94914,1.56928,0.74113,0.65231,0.71245,0.41879,1.54259,1.19301,2.04257,0.000298877,0.000298877,0.000298877
46,1621.77,1.18952,0.95179,1.58326,0.71261,0.65047,0.69482,0.40832,1.5659,1.22718,2.07373,0.000291218,0.000291218,0.000291218
47,1656.15,1.17302,0.92676,1.57468,0.73352,0.6682,0.71339,0.41693,1.54224,1.14475,2.0348,0.00028352,0.00028352,0.00028352
48,1690.56,1.1669,0.91892,1.56686,0.73549,0.66021,0.70626,0.40583,1.5673,1.21868,2.07358,0.000275792,0.000275792,0.000275792
49,1725.05,1.15144,0.887,1.54683,0.7121,0.65882,0.69353,0.41247,1.53778,1.16869,2.05566,0.000268041,0.000268041,0.000268041
50,1759.67,1.13951,0.89347,1.54324,0.71136,0.65719,0.69949,0.40789,1.56698,1.17701,2.06588,0.000260274,0.000260274,0.000260274
51,1794.41,1.12869,0.89071,1.54238,0.72871,0.64914,0.69422,0.40891,1.55603,1.18907,2.06633,0.0002525,0.0002525,0.0002525
52,1829.63,1.12773,0.88996,1.52965,0.71766,0.65744,0.70524,0.40568,1.58241,1.18994,2.10585,0.000244726,0.000244726,0.000244726
53,1868.4,1.09164,0.84557,1.50528,0.73168,0.66265,0.70488,0.40955,1.55886,1.17758,2.11985,0.000236959,0.000236959,0.000236959
54,1903.12,1.08984,0.84386,1.50791,0.72703,0.64967,0.70418,0.4176,1.54413,1.16427,2.06864,0.000229208,0.000229208,0.000229208
55,1937.62,1.08325,0.82476,1.49606,0.66686,0.66949,0.69796,0.40408,1.55936,1.16333,2.08015,0.00022148,0.00022148,0.00022148
56,1972.02,1.0709,0.81957,1.49513,0.70764,0.68174,0.71588,0.41405,1.57227,1.14125,2.10922,0.000213782,0.000213782,0.000213782
57,2006.28,1.06596,0.80672,1.49843,0.71646,0.67383,0.70863,0.41235,1.57041,1.13587,2.09553,0.000206123,0.000206123,0.000206123
58,2040.52,1.06012,0.80273,1.46797,0.72888,0.66075,0.69864,0.41066,1.56515,1.15802,2.09688,0.00019851,0.00019851,0.00019851
59,2075.75,1.03708,0.78326,1.45842,0.71395,0.6467,0.69155,0.41123,1.57659,1.18736,2.14357,0.000190949,0.000190949,0.000190949
60,2110.27,1.0254,0.76477,1.45725,0.72588,0.65776,0.70459,0.41428,1.57956,1.18251,2.11372,0.00018345,0.00018345,0.00018345
61,2144.58,1.02853,0.78966,1.46904,0.71947,0.6601,0.69618,0.4106,1.58156,1.18258,2.12015,0.000176018,0.000176018,0.000176018
