_timestamp,metrics/recall(B),model/GFLOPs,val_batch1_labels,train_batch6572,lr/pg2,train/box_loss,metrics/mAP50-95(B),lr/pg1,curves/Precision-Confidence(B)_table,train_batch6571,lr/pg0,val_batch1_pred,val/dfl_loss,val/box_loss,R_curve,train_batch2,curves/Recall-Confidence(B)_table,val_batch0_labels,model/parameters,train_batch0,curves/Precision-Recall(B)_table,results,train_batch6570,val_batch2_pred,val_batch0_pred,val/cls_loss,model/speed_PyTorch(ms),curves/F1-Confidence(B)_table,labels,P_curve,train/cls_loss,confusion_matrix_normalized,train_batch1,F1_curve,metrics/precision(B),_runtime,train/dfl_loss,_step,PR_curve,confusion_matrix,val_batch2_labels,metrics/mAP50(B),variant,seed,run_name,epoch
1780028448.18078,0.6401,,,"{'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/train_batch6572_91_afcb365527ab32114917.jpg', 'sha256': 'afcb365527ab32114917c17779dd8bd9b8488cf7c77a3a1380fa1e368ec3ad7a', 'size': 591105, 'height': 1920}",1.7113512216949455e-05,3.21194,0.39898,1.7113512216949455e-05,,"{'sha256': '9829c11e64e6d383bd2bd34de9c5e3410cf1efde13127075c52ca88d5a71d59f', 'size': 627123, 'height': 1920, 'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/train_batch6571_91_9829c11e64e6d383bd2b.jpg'}",1.7113512216949455e-05,,9.79197,6.27838,,,,,,,,,"{'_type': 'image-file', 'format': 'jpg', 'path': 'media/images/train_batch6570_91_a51c62a5ba5a4742c4af.jpg', 'sha256': 'a51c62a5ba5a4742c4aff42e65c48244e5a9b68b4b49920bf051b6aa12db9a08', 'size': 654976, 'height': 1920, 'width': 1920}",,,1.2396,,,,,0.78565,,,,0.71467,4705.657522639,5.47465,91,,,,0.68047,combined,1337,combined_seed1337,91
1780028498.2546606,0.63663,,,,1.4827312794956637e-05,3.03991,0.39673,1.4827312794956637e-05,,,1.4827312794956637e-05,,9.77589,6.25156,,,,,,,,,,,,1.24166,,,,,0.7304,,,,0.72294,4755.692686112,5.35673,92,,,,0.6787,combined,1337,combined_seed1337,92
1780028548.2989917,0.65795,,,,1.2775667620663789e-05,3.03905,0.40025,1.2775667620663789e-05,,,1.2775667620663789e-05,,9.75734,6.21656,,,,,,,,,,,,1.23233,,,,,0.72306,,,,0.69598,4808.142788729,5.33178,93,,,,0.68181,combined,1337,combined_seed1337,93
1780028600.756947,0.64737,,,,1.0960601420160032e-05,2.97338,0.40127,1.0960601420160032e-05,,,1.0960601420160032e-05,,9.77332,6.20849,,,,,,,,,,,,1.23495,,,,,0.70655,,,,0.71704,4858.176353681,5.27609,94,,,,0.6861,combined,1337,combined_seed1337,94
1780028651.218593,0.67421,,,,9.383905444649509e-06,2.94112,0.40463,9.383905444649509e-06,,,9.383905444649509e-06,,9.71754,6.19059,,,,,,,,,,,,1.2223,,,,,0.69733,,,,0.68815,4911.025832297,5.25268,95,,,,0.68728,combined,1337,combined_seed1337,95
1780028703.590007,0.6551,,,,8.047135702703378e-06,2.9254,0.40269,8.047135702703378e-06,,,8.047135702703378e-06,,9.74799,6.20734,,,,,,,,,,,,1.22458,,,,,0.68539,,,,0.7123,4961.008646374,5.23001,96,,,,0.68763,combined,1337,combined_seed1337,96
1780028753.9366567,0.66103,,,,6.95161142466677e-06,2.91808,0.40561,6.95161142466677e-06,,,6.95161142466677e-06,,9.71362,6.1984,,,,,,,,,,,,1.22064,,,,,0.68858,,,,0.70429,5011.294395635,5.2335,97,,,,0.68901,combined,1337,combined_seed1337,97
1780028803.9377792,0.6653,,,,6.09841376073772e-06,2.89385,0.40488,6.09841376073772e-06,,,6.09841376073772e-06,,9.74725,6.199,,,,,,,,,,,,1.2186,,,,,0.68857,,,,0.70594,5061.383189264,5.19555,98,,,,0.69013,combined,1337,combined_seed1337,98
1780028854.2685232,0.66616,,,,5.488384714002814e-06,2.90446,0.40484,5.488384714002814e-06,,,5.488384714002814e-06,,9.74995,6.19085,,,,,,,,,,,,1.21874,,,,,0.6865,,,,0.69966,5111.715371506,5.21765,99,,,,0.68861,combined,1337,combined_seed1337,99
1780028916.618213,0.670061244033743,,"{'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/val_batch1_labels_100_a2a2ab952c9f8ac03332.jpg', 'sha256': 'a2a2ab952c9f8ac03332345e661df279322cbe5c7faa2e822a78e6875f6b181f', 'size': 881614, 'height': 1920}",,5.122126309481445e-06,2.90979,0.4088049968866954,5.122126309481445e-06,"{'path': 'media/table/curves/Precision-Confidence(B)_table_100_0afaff5f0829fbd94994.table.json', 'sha256': '0afaff5f0829fbd94994a38a9d2e969c2939dffbeac6694f6334bb7d289cd574', '_latest_artifact_path': 'wandb-client-artifact://g09qr81nkc8361njax9vhxy1qp0bnvetbsi1lt3c7rwkg0z5wzqqr737dj4yxask26pkq1wrj80pe4ide0o1buh53fochs01b469m1wo2l2yi90vyiltspux0h1b1pif:latest/curves/Precision-Confidence(B)_table.table.json', 'size': 7926, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://t3827fwk0iol2kh0tl6j359e7o4q6koqd419m7dd0tl4tuiw2mlj79fa3yb6vrxqntqraov1tqa591xq6svhr96ptkjergd50ujpjdsbugm8kdk1ahauvt8cm7h25icb/curves/Precision-Confidence(B)_table.table.json', 'ncols': 3, 'nrows': 400}",,5.122126309481445e-06,"{'format': 'jpg', 'path': 'media/images/val_batch1_pred_100_866956349388d2b7efa5.jpg', 'sha256': '866956349388d2b7efa5c602c737488e0137bb4c2947ba440d7fcce600fdfc73', 'size': 892667, 'height': 1920, 'width': 1920, '_type': 'image-file'}",9.74567,6.19957,"{'width': 2250, '_type': 'image-file', 'format': 'png', 'path': 'media/images/R_curve_100_8efd222975bb3302ec70.png', 'sha256': '8efd222975bb3302ec7060087da827ac8d0ae420f4da85e376d3596f496fea32', 'size': 170082, 'height': 1500}",,"{'nrows': 400, 'sha256': 'dbd50e0fb3f0d3b154245709e4a1056151bcadc731ef9bced336febae5b6dc75', 'artifact_path': 'wandb-client-artifact://qyczc7iao0dbv3pq8cyd3isu1zc7xldvzv6irtlapbdgiizb7p2wxo0djglwhqs5k2udq9onelxv9iip1v26hxyw99dsrtxihcbgjjmdd59pg4eizyt21t91fm151srk/curves/Recall-Confidence(B)_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://z35q4xipeklvw0h2wx782fltfi3c0cbv5ivuzjocpvmnf23udckk5xzqmoi5tm7hj8tnyzlvhnj7sksf97wta7yzd353846vku18udhb72z5j1twbpgr48lx6fo4ku63:latest/curves/Recall-Confidence(B)_table.table.json', '_type': 'table-file', 'size': 7924, 'log_mode': 'IMMUTABLE', 'ncols': 3, 'path': 'media/table/curves/Recall-Confidence(B)_table_100_dbd50e0fb3f0d3b15424.table.json'}","{'format': 'jpg', 'path': 'media/images/val_batch0_labels_100_191276c6f2c0357df44e.jpg', 'sha256': '191276c6f2c0357df44e7eb8ef7d165ea3046b08d018116d8f819c80923a7bf7', 'size': 848160, 'height': 1920, 'width': 1920, '_type': 'image-file'}",,,"{'_latest_artifact_path': 'wandb-client-artifact://6y3l6strlt9z8m0v5plz2pr8gjyuhbr1zgric1r7942azrjh2w8me4n9qhot7g1nbi527m3vdjt54qzl3hiwdppun5xe0xaobc1j3b0jr3py99gjs7sbtc72i9b06t4e:latest/curves/Precision-Recall(B)_table.table.json', '_type': 'table-file', 'path': 'media/table/curves/Precision-Recall(B)_table_100_b558e3800dc34db0afe8.table.json', 'sha256': 'b558e3800dc34db0afe8b756e3259b91a769d093c11e1c4a976a108e405cb74c', 'artifact_path': 'wandb-client-artifact://2gs40onboryesrwxwg894uu0yg976z2klsq8604r0f9p195hvn2lgfx44c2frjzt6e0rbhxudlxlbi2ejaecyr9ma79cbjht92flpk3hp4aht1t8jvq3lkocsl6xk78p/curves/Precision-Recall(B)_table.table.json', 'ncols': 3, 'nrows': 400, 'size': 7936, 'log_mode': 'IMMUTABLE'}","{'height': 1200, 'width': 2400, '_type': 'image-file', 'format': 'png', 'path': 'media/images/results_100_7f61955bce9d1003bcb5.png', 'sha256': '7f61955bce9d1003bcb558109aeeea9c485c7c78e8ca030ae9a674c4b07b5aae', 'size': 245654}",,"{'sha256': 'f943f866080cf0dfcf2beadf0b535a31fb6600fe1035489e92f93aad40de3d81', 'size': 950736, 'height': 1920, 'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/val_batch2_pred_100_f943f866080cf0dfcf2b.jpg'}","{'_type': 'image-file', 'format': 'jpg', 'path': 'media/images/val_batch0_pred_100_02f3c03356c1fdfea224.jpg', 'sha256': '02f3c03356c1fdfea224294713c98b53e200d68cd4f2b02e933ce7c3ba784031', 'size': 851439, 'height': 1920, 'width': 1920}",1.21865,,"{'path': 'media/table/curves/F1-Confidence(B)_table_100_9e4735c60c972e7efe4e.table.json', 'sha256': '9e4735c60c972e7efe4e0678f1752eba68bce92b43c90a3e2d0197696252e556', 'ncols': 3, 'nrows': 400, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'size': 7940, 'artifact_path': 'wandb-client-artifact://upxbyyed8xwd4tplg6ayodveczbghek93fmebohu18nr14uuh1ceqzzpnakr9w17k2aq33qxy6znzu8hdlewji6iu4zcr54ysi21dxd4q7lskltc4z722gek7t9ysedu/curves/F1-Confidence(B)_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://5ive75cbsy2ve7gefe76bbk8k0oidfqrbsx8oqjk2mlk88gpq1uacc0s69uqj15t3m6ecj7j6b835v9awhw07ky19i8qonubbz8wzxfldoxuolpqdkois5niy02r82va:latest/curves/F1-Confidence(B)_table.table.json'}",,"{'width': 2250, '_type': 'image-file', 'format': 'png', 'path': 'media/images/P_curve_100_4216b6df393a5d658b7c.png', 'sha256': '4216b6df393a5d658b7c967e73c97e34ac322acaeb861ee765cc430f3f0e94f0', 'size': 187110, 'height': 1500}",0.68243,"{'sha256': 'd005704330bfd33f99f8c85896c5b62d7b77843072cea509f2c622ef236eabdc', 'size': 112947, 'height': 2250, 'width': 3000, '_type': 'image-file', 'format': 'png', 'path': 'media/images/confusion_matrix_normalized_100_d005704330bfd33f99f8.png'}",,"{'width': 2250, '_type': 'image-file', 'format': 'png', 'path': 'media/images/F1_curve_100_e2f365cd366945c83c02.png', 'sha256': 'e2f365cd366945c83c02bfeb000a0f94616dd3d83e9484f3369b1f0f6668c6fc', 'size': 175696, 'height': 1500}",0.6994592732845636,5129.980792853,5.2032,100,"{'size': 166694, 'height': 1500, 'width': 2250, '_type': 'image-file', 'format': 'png', 'path': 'media/images/PR_curve_100_1ed782b62ee19b801c30.png', 'sha256': '1ed782b62ee19b801c30600b4c167c444567e5d89c057264aa951e9847136f68'}","{'format': 'png', 'path': 'media/images/confusion_matrix_100_5251c303c074ac11cd80.png', 'sha256': '5251c303c074ac11cd807b479be9019d989417d739a15e7eb70380d3d6ace146', 'size': 100095, 'height': 2250, 'width': 3000, '_type': 'image-file'}","{'size': 941077, 'height': 1920, 'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/val_batch2_labels_100_ec183fed6f1bd8bce281.jpg', 'sha256': 'ec183fed6f1bd8bce2811c709d1755b5f4673184f1ee545c7fe04d707f5cf85d'}",0.6923005118181159,combined,1337,combined_seed1337,100
